"solute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.4324e+19,1,0.00194,0.00194,0.066032,0
1.3519e+19,1,0.001944,0.001944,0.066032,0
1.2714e+19,1,0.001948,0.001948,0.066032,0
1.191e+19,1,0.001952,0.001952,0.066032,0
1.1105e+19,1,0.001956,0.001956,0.066032,0
1.03e+19,1,0.00196,0.00196,0.066032,0
9.4959e+18,1,0.001964,0.001964,0.066032,0
8.6913e+18,1,0.001968,0.001968,0.066032,0
7.8866e+18,1,0.001972,0.001972,0.066032,0
7.0821e+18,1,0.001976,0.001976,0.066032,0
6.2774e+18,1,0.00198,0.00198,0.066032,0
5.4728e+18,1,0.001984,0.001984,0.066032,0
4.6682e+18,1,0.001988,0.001988,0.066032,0
3.8636e+18,1,0.001992,0.001992,0.066032,0
3.059e+18,1,0.001996,0.001996,0.066032,0
2.2544e+18,1,0.002,0.002,0.066032,0
1.7075e+22,1,0.002004,0.002004,0.066032,0
1.7075e+22,1,0.002008,0.002008,0.066032,0
1.7075e+22,1,0.002012,0.002012,0.066032,0
1.7075e+22,1,0.002016,0.002016,0.066032,0
1.7075e+22,1,0.00202,0.00202,0.066032,0
1.7075e+22,1,0.002024,0.002024,0.066032,0
1.7075e+22,1,0.002028,0.002028,0.066032,0
